id,description,hierarchy_levels,type
cb304338-3a44-4b6f-802b-dfc6c64de109,scientific modelling,"[['K', 'K06', 'K061', 'K0612']]",preferredLabel
cb885129-ec40-4b9c-8064-5900dbceeb4f,constitutional law,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
cbb330ab-55ac-4eec-b54c-b85c6219f508,remote sensing techniques,"[['K', 'K05', 'K053', 'K0532']]",preferredLabel
cbc7df80-92ee-4262-b229-1b0b48475991,spirit taxation regulations,"[['K', 'K04', 'K041', 'K0411']]",preferredLabel
cbeac734-a8ea-47d2-8364-af5e19d01d0d,hydraulic fracturing,"[['K', 'K07', 'K071', 'K0713']]",preferredLabel
cbf01241-d126-402a-af28-2eb81e2e24e8,export regulations of dual-use goods,"[['K', 'K04', 'K041', 'K0416']]",preferredLabel
cc173f61-3386-44c5-a048-3889e1ec9114,construction methods,"[['K', 'K07', 'K073', 'K0732']]",preferredLabel
cc2e7468-7616-451b-b715-7ca1caf38ae0,cacao beans varieties,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
cc608319-716f-4940-b80d-79e76d8a2cad,projection equipment,"[['K', 'K02', 'K021', 'K0211']]",preferredLabel
cc7370dd-69fa-4c67-a96f-d4d135d38700,data quality assessment,"[['K', 'K04', 'K041', 'K0417']]",preferredLabel
cc94f454-56d1-41b9-a82e-2aed9ed4f72e,preparation for parenthood,"[['K', 'K09', 'K091', 'K0913']]",preferredLabel
ccb2e5f2-4279-48fd-9d85-a1db42ff1e13,project configuration management,"[['K', 'K04', 'K041', 'K0413']]",preferredLabel
ccbdd86c-852c-4e82-998f-4f31e5735845,real estate underwriting,"[['K', 'K04', 'K041', 'K0416']]",preferredLabel
cccf238f-0e7f-41d9-9389-96e793714cd4,mass customisation,"[['K', 'K04', 'K041', 'K0413']]",preferredLabel
ccd0a1d9-afda-43d9-b901-96344886e14d,Python (computer programming),"[['K', 'K06', 'K061', 'K0613']]",preferredLabel
ccd4c7a9-fd9e-42d3-85e8-f9b83e6b2215,psychosomatics,"[['K', 'K03', 'K031', 'K0313']]",preferredLabel
ccdbd9bb-4faf-403c-a968-e8bf487f8a53,business ICT systems,"[['K', 'K06', 'K061', 'K0611']]",preferredLabel
ccde26f3-e822-4b6a-94a1-39af4ae41fed,fire-fighting systems,"[['K', 'K10', 'K103', 'K1032']]",preferredLabel
cd0b0699-ad62-45f0-b921-deafec22034f,range of spirits,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
cd56a093-3400-4635-80bd-b9611dcf1542,Gamemaker Studio,"[['K', 'K02', 'K021', 'K0211']]",preferredLabel
cd740dd8-5453-48bb-b374-5af429306bf8,national pesticide legislation,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49,systems theory,"[['K', 'K06', 'K061', 'K0613']]",preferredLabel
cde9911c-f92e-4de1-811f-336e177ac4ce,chemistry,"[['K', 'K05', 'K053', 'K0531']]",preferredLabel
ce0e0f82-a4f8-44e2-92c7-ceed2156fca2,characteristics of diamonds,"[['K', 'K07', 'K072', 'K0722']]",preferredLabel
ce26e71f-2d47-474e-89b6-7920931ac4fc,iOS,"[['K', 'K06', 'K061', 'K0613']]",preferredLabel
ce2dbe33-9e13-47bb-91bf-00cf799ac34c,cleaning techniques,"[['K', 'K10', 'K101', 'K1011']]",preferredLabel
ce36ac0a-1b91-42e4-8fcf-2afaf0bf9ae0,electrical household goods market,"[['K', 'K07', 'K071', 'K0713']]",preferredLabel
ce4990a4-bf69-4f5f-becb-e4fd96da3a74,"mining, construction and civil engineering machinery products","[['K', 'K07', 'K073', 'K0732'], ['K', 'K04', 'K041', 'K0416']]",preferredLabel
ce5598ec-5ca4-4f3e-92a2-c55c90ce6038,competition law,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
ce6a9c03-7d45-4551-b47c-d6af1110f6a0,historical methods,"[['K', 'K02', 'K022', 'K0222']]",preferredLabel
ce7c9e97-40e4-497b-a85d-72573a8b9991,hunting truck detector,"[['K', 'K07', 'K071', 'K0716']]",preferredLabel
cea4dfd6-58a5-4d83-9e7d-137a26965673,operation of lifting gears,"[['K', 'K10', 'K104', 'K1041']]",preferredLabel
cea50b44-932c-49ac-8511-5efdd8bb38ca,international carriage of dangerous goods by road,"[['K', 'K07', 'K071', 'K0711'], ['K', 'K10', 'K104', 'K1041'], ['K', 'K04', 'K042', 'K0421']]",preferredLabel
cea76131-1049-467d-bd00-bd155f5d65da,fishing vessels,"[['K', 'K08', 'K083', 'K0831']]",preferredLabel
ceb0d9a0-96c6-4334-bcf4-c529e314d1ac,rail infrastructure,"[['K', 'K07', 'K073', 'K0732']]",preferredLabel
ceda9207-797c-4d4a-b65a-5eb59084f011,cosmetics industry,"[['K', 'K10', 'K101', 'K1012']]",preferredLabel
cef5c0f8-1e40-4c09-b6a7-aa7811849e5d,ethics,"[['K', 'K02', 'K022', 'K0223']]",preferredLabel
cf0b92de-4bd0-46ee-b383-7765b4cbcac9,clinical coding,"[['K', 'K09', 'K091', 'K0914']]",preferredLabel
cf2005ee-c788-4283-81d9-b443dfdf2c2e,types of wood,"[['K', 'K07', 'K072', 'K0722']]",preferredLabel
cf310cff-0d28-4dbc-9dbb-cc500a3196c2,office software,"[['K', 'K06', 'K061', 'K0611']]",preferredLabel
cf532795-a1fd-43bd-8407-6e43f877e6e3,mobile device management,"[['K', 'K06', 'K061', 'K0612']]",preferredLabel
cf53ad4d-424f-4684-bba1-ec9c1771f95b,bristles,"[['K', 'K10', 'K101', 'K1011']]",preferredLabel
cf53cd5b-d745-4398-bf4a-8ab496e49a4a,neurophysiology of animals,"[['K', 'K09', 'K091', 'K0912'], ['K', 'K05', 'K051', 'K0511'], ['K', 'K08', 'K084', 'K0841']]",preferredLabel
cf579543-272b-43c8-b942-555836ae4241,supply chain principles,"[['K', 'K04', 'K041', 'K0413']]",preferredLabel
cf6ca1fc-f2be-4deb-bb35-1fffe4099023,leadership in nursing,"[['K', 'K09', 'K091', 'K0913'], ['K', 'K00', 'K003', 'K0031']]",preferredLabel
cf9a4613-ff8a-40a7-931f-c6fba2cc3d50,heat transfer processes,"[['K', 'K07', 'K071', 'K0713']]",preferredLabel
cf9c8e73-105d-419e-86dd-4304cc6cd718,geography,"[['K', 'K05', 'K053', 'K0532']]",preferredLabel
cfa2be0d-96d5-4017-a866-962efb9c5070,signal processing,"[['K', 'K07', 'K071', 'K0714']]",preferredLabel
cfb217bd-674c-4728-a8d7-f35fccc4d173,kosher meat,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
cfb42595-f14e-4f4f-aac8-c782c8a1f075,manufacturing industrial braids,"[['K', 'K07', 'K072', 'K0722']]",preferredLabel
cfb8d64c-f8d7-4894-a02e-2551ab33f1d0,Canvas (learning management systems),"[['K', 'K06', 'K061', 'K0612'], ['K', 'K04', 'K041', 'K0413']]",preferredLabel
cfc925c6-2c75-4571-a4bc-fdd21c0bc5e7,mechanical engineering applicable to edible oil seed,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
cfccea88-0558-40d4-b896-56a1e7993e24,climatology,"[['K', 'K05', 'K053', 'K0532']]",preferredLabel
d03dbfd1-0415-4a3a-8d2b-ff4dfff06bc8,reinsurance,"[['K', 'K04', 'K041', 'K0412']]",preferredLabel
d04e4bde-05fa-499c-9237-1fe5e4560525,secondary school procedures,"[['K', 'K04', 'K041', 'K0419']]",preferredLabel
d05c3cea-a40c-4fbc-922b-8fae7a77e48f,techniques of practice in art therapy,"[['K', 'K09', 'K091', 'K0915']]",preferredLabel
d08f7568-bdd8-4073-8a86-a65673f2b242,aquatic resources biosecurity,"[['K', 'K08', 'K083', 'K0831']]",preferredLabel
d09584de-57ff-450a-8e06-0d0f614f11f8,intravenous infusion,"[['K', 'K09', 'K091', 'K0913']]",preferredLabel
d09ea154-1549-4ad0-a0e4-c8ca8fca8e52,types of straightening machine,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
d0c425c6-e3de-465e-923d-d4d30ec4be9b,national generally accepted accounting principles,"[['K', 'K04', 'K041', 'K0411']]",preferredLabel
d0c6d77e-cb25-4770-bf77-2073fc5f7523,ICT infrastructure,"[['K', 'K07', 'K071', 'K0714']]",preferredLabel
d0e7e7b5-ea7b-4c20-8ee5-d2f2ba197e17,immunohaematology,"[['K', 'K09', 'K091', 'K0912']]",preferredLabel
d0f01be9-5672-446d-aadd-eccbff1de14a,track geometry,"[['K', 'K05', 'K054', 'K0541']]",preferredLabel
d0fc1d32-c64d-4b53-923f-953f648715ab,carpooling services,"[['K', 'K10', 'K104', 'K1041']]",preferredLabel
d1072655-88ce-4445-8803-e6273da273e7,blueprints,"[['K', 'K07', 'K073', 'K0732']]",preferredLabel
d112bf1b-70a7-423a-b35b-5616bd3ee02e,feed additives,"[['K', 'K08', 'K081', 'K0811']]",preferredLabel
d11e4683-d2fe-45fd-bb1a-e995f7877851,musical theory,"[['K', 'K02', 'K021', 'K0215']]",preferredLabel
d11fd23b-ad01-4f12-85f4-e0d2ed16d5af,functional properties of foods,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
d128095a-9797-453b-af0a-daf6094e11ec,condition of local roads,"[['K', 'K10', 'K104', 'K1041']]",preferredLabel
d13f1685-9848-4c9e-a40a-686ddb407858,asbestos removal regulations,"[['K', 'K10', 'K102', 'K1022']]",preferredLabel
d15e92c4-c8dc-48cd-a1f6-94fe13347f87,electrical wiring plans,"[['K', 'K07', 'K071', 'K0713']]",preferredLabel
d163cdab-6b68-4bbd-84cd-aeb75b4a65e2,holding company activities,"[['K', 'K04', 'K041', 'K0417']]",preferredLabel
d16e50d7-9b18-4941-adc7-e9ab041cfc1b,hot winding,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
d18f0851-6cf3-4adf-a83b-918b6694f7f6,ice cream manufacturing regulations,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
d1910ad7-0c87-4f38-8a41-7c193e5dc16d,macroeconomics,"[['K', 'K03', 'K031', 'K0311']]",preferredLabel
d1a86399-24d8-415f-98b9-e8cbb6b04a26,Unity (digital game creation systems),"[['K', 'K02', 'K021', 'K0211']]",preferredLabel
d1e954cd-d290-4d80-97c0-7969960d2928,distributed directory information services,"[['K', 'K06', 'K061', 'K0612']]",preferredLabel
d1ec6846-dd8a-4810-8115-474cdf271540,regulations on substances,"[['K', 'K05', 'K053', 'K0531']]",preferredLabel
d1f607d0-48bb-4d08-a0c8-c6ee1c888b8d,manufacturing plant equipment,"[['K', 'K07', 'K071', 'K0711']]",preferredLabel
d220e067-ed2b-4ad0-94b9-7b27cb4aed22,military weaponry,"[['K', 'K10', 'K103', 'K1031']]",preferredLabel
d2759db0-9d3b-4942-80c3-1684890f5fb0,youth-centred approach,"[['K', 'K03', 'K038', 'K0388']]",preferredLabel
d27b95e8-93c1-4e59-a51c-fafd3126be83,types of veneers,"[['K', 'K09', 'K091', 'K0911']]",preferredLabel
d2810e30-951b-4cfa-b7dc-06f81e5f4763,staple spinning machine technology,"[['K', 'K07', 'K072', 'K0723']]",preferredLabel
d2a921a0-894d-4a4e-aeb4-602914c33a5e,manufacturing of doors from metal,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
d2adb565-a865-424d-aeb5-9fbcbf2afe2a,Joomla,"[['K', 'K06', 'K061', 'K0613']]",preferredLabel
d2b3891d-d710-4f53-9a68-ff7b1158fef5,excavation techniques,"[['K', 'K07', 'K073', 'K0732']]",preferredLabel
d2c3fe66-d01a-473e-a7b1-cb463a617f86,hydrography,"[['K', 'K05', 'K053', 'K0532']]",preferredLabel
d2c5d356-43d9-4118-827c-6801e32a452a,hairdressing,"[['K', 'K10', 'K101', 'K1012']]",preferredLabel
d2ee5710-a332-4fe7-868c-a350d121950c,music therapy theories,"[['K', 'K09', 'K091', 'K0915']]",preferredLabel
d302c801-e67f-4411-bfa0-275093e89b3a,jewellery product categories,"[['K', 'K02', 'K021', 'K0214']]",preferredLabel
d32db06e-bd06-4415-a7ab-1b0ee68caa9a,ICT encryption,"[['K', 'K06', 'K061', 'K0612']]",preferredLabel
d363a804-68b1-42bd-97b2-88edb5e8010e,electrical operation of trolley buses,"[['K', 'K07', 'K071', 'K0716']]",preferredLabel
d3672a07-6a5b-49f4-bdd3-fcd539594556,biodiesel,"[['K', 'K05', 'K053', 'K0531']]",preferredLabel
d37c3b99-7e6c-44b6-81ea-f5d6e0b71a8d,cardiology,"[['K', 'K09', 'K091', 'K0912']]",preferredLabel
d395175b-0902-4cfe-928c-f83d8bf12564,olfaction,"[['K', 'K05', 'K051', 'K0511']]",preferredLabel
d397a883-8e97-4b7e-bfd2-d07fc0aa6d3d,types of folders,"[['K', 'K04', 'K041', 'K0415']]",preferredLabel
d3d9b3ab-9dc8-415b-b450-f3ecfbef684a,rivet types,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
d3dd0329-9768-4996-94a8-284e9819a4eb,winery production process,"[['K', 'K07', 'K072', 'K0721'], ['K', 'K07', 'K079', 'K079']]",preferredLabel
d3e585e9-3a73-4511-b533-90f095e5aa09,marketing mix,"[['K', 'K04', 'K041', 'K0414']]",preferredLabel
d3e63bd9-cc29-4e46-92b1-c2b6fa491624,principles of cargo stowage,"[['K', 'K10', 'K104', 'K1041']]",preferredLabel
d3e9b00a-0891-4fa8-836d-8240ec3d2758,GDPR,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
d40fb05b-5a5a-4a38-9e47-9560349860fb,vacuum distillation processes,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
d429b19a-132f-44d3-971b-bb0ccd94f979,nursing science,"[['K', 'K09', 'K091', 'K0913']]",preferredLabel
d433c82e-fa7a-492e-a8fd-eee7b39e4c48,security regulations,"[['K', 'K10', 'K103', 'K1032']]",preferredLabel
d4520367-f1b9-4f10-9d91-92a6715e571c,variety of beers,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
d460032f-f49e-4b70-90c2-ba563aee14be,quantum mechanics,"[['K', 'K05', 'K053', 'K0533']]",preferredLabel
d4673a6d-4b7e-439b-81b0-e6d5ee67d396,isometric perspective,"[['K', 'K05', 'K054', 'K0541']]",preferredLabel
d4789070-2ff7-4bbb-94ca-8bb1739826a9,authoring software,"[['K', 'K06', 'K061', 'K0611']]",preferredLabel
d47b9f28-8131-4efd-8801-53f226955f21,periodisation,"[['K', 'K02', 'K022', 'K0222']]",preferredLabel
d4a0744a-508b-4a5e-97a5-ad1fc7f55e6e,correctional procedures,"[['K', 'K10', 'K103', 'K1032']]",preferredLabel
d4a970f6-134b-4d0c-8ddd-1252cda86506,hot wheel detection system,"[['K', 'K07', 'K071', 'K0716']]",preferredLabel
d4ae4774-a81d-4255-8491-cade3580685a,Adobe Photoshop Lightroom,"[['K', 'K06', 'K061', 'K0611'], ['K', 'K06', 'K061', 'K0613']]",preferredLabel
d4ae9564-0b61-4aa0-9df0-d4fdc969fd6f,grammar,"[['K', 'K02', 'K023', 'K0232']]",preferredLabel
d4e9055e-597f-42ca-98ac-a5e3d8e881e1,university procedures,"[['K', 'K04', 'K041', 'K0413']]",preferredLabel
d5111703-c344-484d-bef1-9565a278166a,market pricing,"[['K', 'K04', 'K041', 'K0414']]",preferredLabel
d512d178-37a6-4eab-a660-412d2bb0824a,test procedures,"[['K', 'K07', 'K071', 'K0711']]",preferredLabel
d5145a9a-602e-40bf-b3e1-f04cf9c3ef86,leadership principles,"[['K', 'K00', 'K003', 'K0031']]",preferredLabel
d51ca82a-1a70-449d-91b3-9465f7ba905c,cultural history,"[['K', 'K02', 'K022', 'K0222']]",preferredLabel
d523d7bf-cb3d-4310-9bf3-5670659c9b83,news analytics,"[['K', 'K03', 'K032', 'K0321']]",preferredLabel
d52b5f6f-8f3e-4689-b7c8-23b25b2ebc77,Freinet teaching principles,"[['K', 'K01', 'K011', 'K0113']]",preferredLabel
d560f55d-9718-48ba-90a6-5c759b39438c,fermentation processes of beverages,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
d56358e4-3bcc-4b5d-981d-ea15b2743e9e,quality control systems,"[['K', 'K07', 'K071', 'K0714']]",preferredLabel
d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,Scratch (computer programming),"[['K', 'K06', 'K061', 'K0613']]",preferredLabel
d5879a17-de0d-4766-9da0-810455119b01,stages of bereavement,"[['K', 'K03', 'K031', 'K0313']]",preferredLabel
d59012cb-1362-41db-b431-f0cc5bf44bc4,food homogenisation,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
d5a344f0-cf71-4fcc-9c00-99588b4de3c0,clinical microbiology,"[['K', 'K09', 'K091', 'K0914']]",preferredLabel
d5a59ca8-2e91-472e-8571-d12ce4478679,Process-based management,"[['K', 'K04', 'K041', 'K0413']]",preferredLabel
d5b63d02-08a1-4d56-8204-7c7ab66d9311,brewhouse processes,"[['K', 'K07', 'K072', 'K0722'], ['K', 'K07', 'K072', 'K0721'], ['K', 'K07', 'K079', 'K079']]",preferredLabel
d5b63f98-28ce-4cbb-b075-6ac539a685b0,common aviation safety regulations,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
d5bcc417-a004-4165-b7f1-ab739eadd2f4,smart city features,"[['K', 'K06', 'K061', 'K0619']]",preferredLabel
d5ce57eb-3ec8-429b-9837-1cbd3aa0ec9a,diving equipment,"[['K', 'K10', 'K101', 'K1014']]",preferredLabel
d5e53e8c-ea8f-47fb-a715-6edcf3842ca6,lift safety legislation,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
d5e57d53-2346-42d0-89b1-2ea10248384c,types of psychotherapy sessions,"[['K', 'K03', 'K031', 'K0313']]",preferredLabel
d5e7da40-2571-43da-a5ae-0f82c151255f,clinical immunopathology,"[['K', 'K09', 'K091', 'K0912']]",preferredLabel
d5f1997a-59a8-4ea7-b18c-df0d69b8f2e5,alcohol fuels,"[['K', 'K07', 'K071', 'K0711']]",preferredLabel
d5f629b3-7974-4938-ae50-66cc4a3b7010,psychological treatment measures,"[['K', 'K03', 'K031', 'K0313']]",preferredLabel
d5fd84ba-8200-4b29-8802-857017575b18,nutrients of confectionery,"[['K', 'K07', 'K072', 'K0721'], ['K', 'K04', 'K041', 'K0416']]",preferredLabel
d5fedb98-5bf8-4f95-a336-25857e392c07,cultural practices regarding animal slaughter,"[['K', 'K03', 'K031', 'K0314']]",preferredLabel
d62c361a-d772-4009-a6c3-cfc10e5a51f1,general surgery,"[['K', 'K09', 'K091', 'K0912']]",preferredLabel
d6380f06-1802-4ab0-b076-21894b35f84b,swimming pool chemicals,"[['K', 'K05', 'K053', 'K0531']]",preferredLabel
d63c2bad-817d-4116-b4d8-b927cb01212d,commercial law,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
d648838c-2ccb-45bd-a4c3-1cf19f0b8733,"coffee, tea, cocoa and spice products","[['K', 'K07', 'K072', 'K0721'], ['K', 'K04', 'K041', 'K0416']]",preferredLabel
d65babdd-b9a9-4ca6-ad55-f02a9027bbbb,crime scene preservation,"[['K', 'K10', 'K103', 'K1032']]",preferredLabel
d669af41-756c-48d9-a286-1443253f54b1,tax legislation,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
d66dfb6a-9963-4b4a-840d-ee5ab367167b,beeswax,"[['K', 'K05', 'K053', 'K0531']]",preferredLabel
d6b31d8d-2f47-425a-a2b2-a6dddb3d2b19,types of digital badges,"[['K', 'K01', 'K018', 'K0188']]",preferredLabel
d6c29154-9cc1-48a4-a2de-3d1d0d7f0831,publishing strategy,"[['K', 'K02', 'K021', 'K0211']]",preferredLabel
d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd,product comprehension,"[['K', 'K04', 'K041', 'K0416']]",preferredLabel
d6daa7b6-5497-4ec0-a002-42d1935a83a4,level crossing regulations,"[['K', 'K10', 'K103', 'K1032']]",preferredLabel
d6e3395b-5ab6-4fba-969a-3df634e904c5,ICT network cable limitations,"[['K', 'K06', 'K061', 'K0612']]",preferredLabel
d6ed2572-96be-483f-863b-d8a3c19255ea,medical genetics,"[['K', 'K05', 'K051', 'K0511']]",preferredLabel
d77d7685-04fb-43a4-a1ac-09a10811f646,corporate law,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
d7809fa0-8818-492f-95aa-ac8993e22aa8,operation of transport equipment,"[['K', 'K10', 'K104', 'K1041']]",preferredLabel
d78de382-4c52-47ad-8e08-2ed6b2361d90,characteristics of chemicals used for tanning,"[['K', 'K05', 'K053', 'K0531']]",preferredLabel
d7aae88d-3e85-4c86-8584-abed0cecdecd,dry tumbling,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
d7ec90bb-487c-4318-911c-5c0b3e233619,distinguish ship construction methods,"[['K', 'K07', 'K073', 'K0732']]",preferredLabel
d7f7eabf-6ab3-4d9b-9c8f-17b018902297,deinking processes,"[['K', 'K07', 'K072', 'K0722']]",preferredLabel
d80ec9e6-7e81-4615-88e9-979b072e8864,sex education,"[['K', 'K01', 'K011', 'K0111']]",preferredLabel
d81b58ba-52e4-45fa-9f7c-f59b87fa6041,domotic systems,"[['K', 'K07', 'K071', 'K0714']]",preferredLabel
d83e8dbd-257b-4aa9-abb5-e65924eb1797,ethics of sharing work through social media,"[['K', 'K02', 'K022', 'K0223'], ['K', 'K04', 'K041', 'K0413']]",preferredLabel
d846661e-04b8-4b30-8b6b-f3525799fd3a,community-led local development,"[['K', 'K07', 'K073', 'K0731']]",preferredLabel
d84ff2a1-aa27-44a8-8af0-317db8d3001b,national waterways,"[['K', 'K10', 'K104', 'K1041']]",preferredLabel
d8567009-7c6f-43fb-82fb-7154ed8ebca9,technical terminology,"[['K', 'K02', 'K023', 'K0232']]",preferredLabel
d857c918-6907-4047-bbde-9a217b4474a3,gambling games,"[['K', 'K04', 'K041', 'K0416']]",preferredLabel
d85a0e92-8b31-4d7e-9cae-9e62d44cc273,principles of paramedic practice,"[['K', 'K09', 'K091', 'K0913']]",preferredLabel
d86d8dd0-786e-4ae6-b2aa-174d63d187d8,musical instruments materials,"[['K', 'K02', 'K021', 'K0214'], ['K', 'K02', 'K021', 'K0215']]",preferredLabel
d874115e-2668-4619-a0a8-6022feb47aec,manufacturing of jewellery,"[['K', 'K02', 'K021', 'K0214']]",preferredLabel
d87fe0be-9055-4a76-a444-e98b5bfad9d8,Taleo,"[['K', 'K06', 'K061', 'K0612'], ['K', 'K04', 'K041', 'K0413']]",preferredLabel
d8829a1d-dbde-435b-b921-29d6462f35c9,Android (mobile operating systems),"[['K', 'K06', 'K061', 'K0613']]",preferredLabel
d88cb3f1-8e02-4618-bf32-4b0488066934,mechatronics,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
d8cde71e-6b3f-4c30-9b97-e4cdaaf32dee,Bible texts,"[['K', 'K02', 'K022', 'K0221']]",preferredLabel
d8da9676-0e89-401b-bd0b-343da44208f7,types of perforating machines,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
d8ee0b01-3d33-4a32-a07c-6a107400cac0,CAD for garment manufacturing,"[['K', 'K07', 'K072', 'K0723']]",preferredLabel
d90bad2f-7fcc-4e85-a02f-ba4837732892,post-processing of photographs,"[['K', 'K02', 'K021', 'K0211']]",preferredLabel
d90c6800-e653-4bdf-bc39-5f4e366fe68d,advanced materials,"[['K', 'K05', 'K053', 'K0531']]",preferredLabel
d90e2684-a5f0-45de-a06d-dd97ed6d18e1,manufacturing of daily use goods,"[['K', 'K07', 'K072', 'K0729']]",preferredLabel
d9141d44-580b-4149-b471-f8ed23ae48a5,types of wood chippers,"[['K', 'K07', 'K072', 'K0722']]",preferredLabel
d96078b0-12f4-47d3-a260-61d22050a840,vehicle-to-everything technologies,"[['K', 'K06', 'K061', 'K0619']]",preferredLabel
d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93,labour market,"[['K', 'K09', 'K092', 'K0923']]",preferredLabel
d9a6e7e5-5519-4e1e-b9c8-0d04b303f509,female reproductive system pathology,"[['K', 'K09', 'K091', 'K0912']]",preferredLabel
d9a9cb71-a62e-4800-a518-cfb61f8b15cd,category specific expertise,"[['K', 'K04', 'K041', 'K0416']]",preferredLabel
d9b6af48-e906-4a2a-94d9-557023740180,biomedical engineering,"[['K', 'K09', 'K091', 'K0914']]",preferredLabel
d9eaf831-9348-4330-a83e-b7c099cdc8f6,Teradata Database,"[['K', 'K06', 'K061', 'K0612']]",preferredLabel
da165530-15aa-417c-b2e6-9bac1bfe0fe5,development trends in radiography,"[['K', 'K09', 'K091', 'K0914']]",preferredLabel
da21105e-1af4-42ac-88ca-8dfceb498332,musical instrument accessories,"[['K', 'K02', 'K021', 'K0215']]",preferredLabel
da40ce72-a158-4116-84d2-01d4924e0667,parts pricing,"[['K', 'K07', 'K071', 'K0714']]",preferredLabel
da6393d5-a53c-4863-abc7-51f36281d74e,Lean project management,"[['K', 'K04', 'K041', 'K0413']]",preferredLabel
da7d55a6-e768-4cfa-bb56-46a3eed5388d,influence of adjuvant treatment on radiotherapy,"[['K', 'K09', 'K091', 'K0914']]",preferredLabel
da802060-ddcf-499d-ba4e-d04c5804e84d,orthotic devices,"[['K', 'K09', 'K091', 'K0914']]",preferredLabel
daabdf95-b0ce-4947-889b-429b3be7bd02,crime victims' needs,"[['K', 'K10', 'K103', 'K1032']]",preferredLabel
dada8e80-2a53-41bf-9eac-f8c1f9971bed,sustainable building materials,"[['K', 'K07', 'K073', 'K0732']]",preferredLabel
dae01690-1dea-43fc-91dd-a1be03cbb1da,wood caulking processes,"[['K', 'K07', 'K072', 'K0722']]",preferredLabel
daf3da9c-0b23-418f-befd-3d05337a2002,homeopathy,"[['K', 'K09', 'K091', 'K0917']]",preferredLabel
